ID_Проекта,Название,ID_Товара,Товар,Строка,Тираж_CSV,Тираж_БД,Маршрут,Ошибка_x10,URL
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,118,Шнур для телефона с держателем,4,10000,100000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,118,Шнур для телефона с держателем,4,10000,100000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,118,Шнур для телефона с держателем,4,10000,200000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,118,Шнур для телефона с держателем,4,10000,200000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,119,Картхолдер с ремешком кожзам,6,10000,100000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,119,Картхолдер с ремешком кожзам,6,10000,100000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,119,Картхолдер с ремешком кожзам,6,10000,200000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,119,Картхолдер с ремешком кожзам,6,10000,200000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,120,Картхолдер с ремешком кожа,8,10000,100000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,120,Картхолдер с ремешком кожа,8,10000,100000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,120,Картхолдер с ремешком кожа,8,10000,200000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,120,Картхолдер с ремешком кожа,8,10000,200000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,121,Кожаный набор кожзам,10,10000,100000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,121,Кожаный набор кожзам,10,10000,100000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,121,Кожаный набор кожзам,10,10000,200000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,121,Кожаный набор кожзам,10,10000,200000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,122,Кожаный набор кожа,12,10000,100000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,122,Кожаный набор кожа,12,10000,100000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,122,Кожаный набор кожа,12,10000,200000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,122,Кожаный набор кожа,12,10000,200000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,123,Очечник кожзам,14,10000,100000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,123,Очечник кожзам,14,10000,100000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,123,Очечник кожзам,14,10000,200000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,123,Очечник кожзам,14,10000,200000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,124,Очечник кожа,16,10000,100000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,124,Очечник кожа,16,10000,100000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,124,Очечник кожа,16,10000,200000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,124,Очечник кожа,16,10000,200000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,125,Чехол для ноутбука кожзам,18,10000,100000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,125,Чехол для ноутбука кожзам,18,10000,100000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,125,Чехол для ноутбука кожзам,18,10000,200000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,125,Чехол для ноутбука кожзам,18,10000,200000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,126,Чехол для ноутбука кожа,20,10000,100000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,126,Чехол для ноутбука кожа,20,10000,100000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,126,Чехол для ноутбука кожа,20,10000,200000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
197,[Просчет-РФ] Виктория Ципилева / подарки для пользователей Платинум в Тбанке 15-07-2025,126,Чехол для ноутбука кожа,20,10000,200000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1ch8w3sTkHZJKyBDQuMj_2cNtOzjnkMLfk0IrIAWqzoI
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",47,Держатель (основание + магниты),4,15300,153000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",47,Держатель (основание + магниты),4,15300,153000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",47,Держатель (основание + магниты),4,15300,12000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",47,Держатель (основание + магниты),4,15300,12000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",48,Держатель (только основание),6,15300,153000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",48,Держатель (только основание),6,15300,153000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",48,Держатель (только основание),6,15300,12000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",48,Держатель (только основание),6,15300,12000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",49,Держатель (только магниты),8,15300,153000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",49,Держатель (только магниты),8,15300,153000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",49,Держатель (только магниты),8,15300,12000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",49,Держатель (только магниты),8,15300,12000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",50,Пенал с резинкой-фиксатором,10,15300,153000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",50,Пенал с резинкой-фиксатором,10,15300,153000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",50,Пенал с резинкой-фиксатором,10,15300,12000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",50,Пенал с резинкой-фиксатором,10,15300,12000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",51,Пакет 30*30 см,12,15300,153000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",51,Пакет 30*30 см,12,15300,153000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",51,Пакет 30*30 см,12,15300,12000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",51,Пакет 30*30 см,12,15300,12000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",52,Пакет 30*40 см,14,15300,153000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",52,Пакет 30*40 см,14,15300,153000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",52,Пакет 30*40 см,14,15300,12000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",52,Пакет 30*40 см,14,15300,12000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",53,"Набор (держатель основание + магниты, коробка + резинка, пакет 30*40)",16,15300,153000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",53,"Набор (держатель основание + магниты, коробка + резинка, пакет 30*40)",16,15300,153000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",53,"Набор (держатель основание + магниты, коробка + резинка, пакет 30*40)",16,15300,12000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",53,"Набор (держатель основание + магниты, коробка + резинка, пакет 30*40)",16,15300,12000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",54,Пенал,18,15300,153000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",54,Пенал,18,15300,153000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",54,Пенал,18,15300,12000,Доставка ЖД,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",54,Пенал,18,15300,12000,Доставка АВИА,НЕТ,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",55,Резинка фиксатор,20,16500,165000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
155,"[Просчет] ООО ""ХЭДКОРН"" / Держатель Яндекс 24-07-2025",55,Резинка фиксатор,20,16500,165000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1qFaJHqXdQsjPyrp-s9RCGapWV-uodSPJr_7NhYNkxu4
204,"[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_Шары, адвент_1000_Билайн_КГИ_ММ 14-07-2025",135,Шар 3д пинетр,4,1000,10000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1GE4icDx_vW0QMP1kFprkoOccKxBxsgMvlCft7j-FSIw
204,"[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_Шары, адвент_1000_Билайн_КГИ_ММ 14-07-2025",135,Шар 3д пинетр,4,1000,10000,Доставка АВИА,ДА,https://docs.google.com/spreadsheets/d/1GE4icDx_vW0QMP1kFprkoOccKxBxsgMvlCft7j-FSIw
204,"[Просчет] Елизавета Постных Иллан / Расчет (Универсальная позиция)_Шары, адвент_1000_Билайн_КГИ_ММ 14-07-2025",136,Шар вязаный,5,1000,10000,Доставка ЖД,ДА,https://docs.google.com/spreadsheets/d/1GE4icDx_vW0QMP1kFprkoOccKxBxsgMvlCft7j-FSIw
